Time,LeftVelocityCommand,RightVelocityCommand,LeftActualVelocity,RightActualVelocity,LeftLeadVoltage,LeftFollowVoltage,RightLeadVoltage,RightFollowVoltage,LeftLeadCurrent,LeftFollowCurrent,RightLeadCurrent,RightFollowCurrent
8.083813,0.024719,-0.024719,-1177.142822,-1177.142822,12.351562,12.156250,12.164062,12.242188,0.125000,0.000000,0.093750,0.000000,
8.102659,0.024719,-0.024719,-1131.428589,-1131.428589,12.367188,12.117188,12.164062,12.187500,0.125000,0.093750,0.125000,0.093750,
8.122612,0.024719,-0.024719,-1097.143066,-1097.143066,12.390625,12.125000,12.187500,12.210938,0.125000,0.093750,0.093750,0.156250,
8.144005,0.024719,-0.024719,-1097.143066,-1097.143066,12.382812,12.132812,12.187500,12.218750,0.125000,0.093750,0.093750,0.093750,
8.162461,0.024719,-0.024719,-1028.571411,-1028.571411,12.390625,12.156250,12.187500,12.281250,0.156250,0.093750,0.062500,0.093750,
8.184867,0.024719,-0.024719,-1028.571411,-1028.571411,12.390625,12.148438,12.187500,12.226562,0.125000,0.093750,0.093750,0.125000,
8.202541,0.024719,-0.024719,-948.571472,-948.571472,12.406250,12.148438,12.187500,12.226562,0.156250,0.125000,0.093750,0.093750,
8.222504,0.024719,-0.024719,-840.000122,-840.000122,12.398438,12.156250,12.187500,12.226562,0.125000,0.093750,0.093750,0.156250,
8.242440,0.024719,-0.024719,-840.000122,-840.000122,12.406250,12.156250,12.210938,12.226562,0.125000,0.062500,0.062500,0.125000,
8.262309,0.030518,-0.030518,-708.571411,-708.571411,12.406250,12.156250,12.195312,12.226562,0.156250,0.093750,0.125000,0.093750,
8.282479,0.051575,-0.051575,-560.000000,-560.000000,12.414062,12.156250,12.203125,12.234375,0.125000,0.125000,0.125000,0.125000,
8.302511,0.051575,-0.051575,-560.000000,-560.000000,12.414062,12.156250,12.203125,12.242188,0.125000,0.062500,0.125000,0.125000,
8.323024,0.059814,-0.059814,-400.000000,-400.000000,12.414062,12.164062,12.203125,12.234375,0.093750,0.062500,0.093750,0.156250,
8.342663,0.059814,-0.059814,-320.000000,-320.000000,12.421875,12.164062,12.210938,12.242188,0.093750,0.031250,0.093750,0.125000,
8.362463,0.059814,-0.059814,-320.000000,-320.000000,12.421875,12.171875,12.210938,12.242188,0.062500,0.031250,0.093750,0.062500,
8.382470,0.059814,-0.059814,-228.571411,-228.571411,12.421875,12.164062,12.203125,12.242188,0.093750,0.062500,0.125000,0.125000,
8.403648,0.059814,-0.059814,-160.000000,-160.000000,12.421875,12.164062,12.210938,12.250000,0.093750,0.062500,0.093750,0.093750,
8.422512,0.068665,-0.068665,-160.000000,-160.000000,12.421875,12.171875,12.218750,12.234375,0.093750,0.031250,0.125000,0.031250,
8.442615,0.068665,-0.068665,-97.142761,-97.142761,12.429688,12.179688,12.218750,12.250000,0.031250,0.062500,0.000000,0.062500,
8.462523,0.098877,-0.098877,-97.142761,-97.142761,12.429688,12.171875,12.218750,12.242188,0.281250,0.000000,0.031250,0.000000,
8.482545,0.161438,-0.161438,-51.428467,-51.428467,12.382812,12.179688,12.140625,12.250000,0.000000,0.125000,0.000000,0.000000,
8.503713,0.440674,-0.440674,-22.857056,-22.857056,12.265625,12.078125,12.117188,12.203125,0.718750,0.000000,0.218750,0.000000,
8.522701,0.793762,-0.793762,-22.857056,-22.857056,12.117188,11.960938,11.960938,12.179688,0.312500,0.093750,0.125000,0.031250,
8.542468,1.062317,-1.062317,0.000000,0.000000,12.007812,11.867188,11.781250,11.960938,1.687500,0.218750,2.843750,0.218750,
8.562506,1.369934,-1.369934,17.142822,17.142822,11.789062,11.648438,11.617188,11.718750,24.812500,20.031250,22.968750,19.093750,
8.582396,1.626282,-1.626282,17.142822,17.142822,11.554688,11.531250,11.406250,11.578125,30.281250,27.906250,27.218750,27.000000,
8.602623,1.626282,-1.626282,34.285706,34.285706,11.382812,11.335938,11.210938,11.289062,29.843750,27.968750,29.843750,29.718750,
8.622663,1.762695,-1.762695,57.142883,57.142883,11.320312,11.281250,11.023438,11.304688,22.687500,25.968750,30.687500,29.937500,
8.642504,1.762695,-1.762695,57.142883,57.142883,11.164062,11.023438,11.023438,11.164062,21.687500,30.250000,32.437500,28.250000,
8.663624,1.953125,-1.953125,97.142883,97.142883,11.125000,10.992188,10.859375,11.140625,30.593750,31.593750,35.375000,25.343750,
8.682439,2.002258,-2.002258,97.142883,97.142883,10.984375,10.984375,10.945312,10.945312,32.656250,31.468750,22.875000,32.718750,
8.702550,2.102356,-2.102356,148.571442,148.571442,11.109375,10.984375,10.929688,10.945312,31.093750,27.281250,31.218750,29.875000,
8.722912,2.102356,-2.102356,211.428589,211.428589,11.171875,10.890625,10.945312,11.062500,26.843750,32.000000,29.750000,28.687500,
8.742714,2.102356,-2.102356,211.428589,211.428589,11.242188,11.101562,11.171875,11.187500,26.625000,29.843750,25.031250,24.031250,
8.762399,2.102356,-2.102356,291.428589,291.428589,11.304688,11.132812,11.203125,11.210938,25.187500,23.093750,25.281250,22.000000,
8.782493,2.102356,-2.102356,377.142883,377.142883,11.390625,11.296875,11.281250,11.210938,20.937500,20.156250,20.593750,19.500000,
8.802313,2.102356,-2.102356,377.142883,377.142883,11.414062,11.289062,11.320312,11.335938,22.937500,25.375000,19.250000,17.625000,
8.822446,2.102356,-2.102356,457.142914,457.142914,11.515625,11.437500,11.484375,11.359375,19.281250,20.093750,19.718750,17.312500,
8.843576,2.102356,-2.102356,542.857239,542.857239,11.593750,11.507812,11.539062,11.476562,18.125000,17.562500,14.031250,15.156250,
8.862436,2.102356,-2.102356,542.857239,542.857239,11.671875,11.546875,11.554688,11.492188,15.343750,17.281250,14.187500,14.875000,
8.882504,2.102356,-2.102356,634.285767,634.285767,11.718750,11.625000,11.562500,11.492188,13.781250,16.125000,13.937500,15.031250,
8.902476,2.102356,-2.102356,708.571472,708.571472,11.773438,11.625000,11.671875,11.554688,14.437500,14.156250,14.781250,15.343750,
8.923779,2.102356,-2.102356,708.571472,708.571472,11.765625,11.531250,11.765625,11.632812,14.718750,15.218750,14.000000,12.375000,
8.942427,2.102356,-2.102356,777.142944,777.142944,11.734375,11.539062,11.679688,11.671875,14.375000,14.281250,13.656250,12.343750,
8.962475,2.102356,-2.102356,777.142944,777.142944,11.789062,11.734375,11.656250,11.640625,13.906250,12.093750,12.843750,10.343750,
8.982432,2.102356,-2.102356,840.000122,840.000122,11.898438,11.710938,11.835938,11.757812,12.406250,12.531250,10.250000,9.906250,
9.002571,2.102356,-2.102356,885.714355,885.714355,11.898438,11.718750,11.796875,11.781250,10.218750,10.468750,10.375000,11.187500,
9.022711,2.102356,-2.102356,885.714355,885.714355,11.945312,11.835938,11.867188,11.750000,11.187500,10.718750,10.593750,9.218750,
9.042473,2.102356,-2.102356,925.714355,925.714355,11.929688,11.710938,11.812500,11.843750,10.218750,9.937500,10.375000,9.500000,
9.062300,1.411133,-1.411133,965.714355,965.714355,12.507812,11.859375,12.304688,11.703125,0.000000,10.562500,0.000000,9.093750,
9.082441,0.078125,-0.078125,965.714355,965.714355,12.468750,12.164062,12.335938,12.289062,0.000000,0.000000,0.000000,0.000000,
9.102456,0.078125,-0.078125,954.285767,954.285767,12.445312,12.148438,12.320312,12.234375,0.000000,0.000000,0.000000,0.000000,
9.122466,0.078125,-0.078125,908.571472,908.571472,12.515625,12.218750,12.375000,12.289062,0.000000,0.000000,0.000000,0.000000,
9.142431,0.078125,-0.078125,908.571472,908.571472,12.460938,12.203125,12.320312,12.320312,0.000000,0.000000,0.000000,0.000000,
9.162468,0.068665,-0.068665,880.000000,880.000000,12.429688,12.203125,12.210938,12.289062,0.062500,0.000000,0.062500,0.000000,
9.182645,0.068665,-0.068665,880.000000,880.000000,12.445312,12.148438,12.250000,12.242188,0.000000,0.000000,0.000000,0.000000,
9.202519,0.068665,-0.068665,822.857178,822.857178,12.437500,12.164062,12.250000,12.257812,0.000000,0.000000,0.000000,0.000000,
9.222519,0.068665,-0.068665,742.857117,742.857117,12.445312,12.195312,12.265625,12.250000,0.000000,0.000000,0.000000,0.000000,
9.242470,0.068665,-0.068665,742.857117,742.857117,12.437500,12.179688,12.289062,12.265625,0.000000,0.000000,0.000000,0.000000,
9.262630,0.068665,-0.068665,668.571533,668.571533,12.437500,12.171875,12.265625,12.257812,0.000000,0.000000,0.000000,0.000000,
9.282466,0.068665,-0.068665,577.142944,577.142944,12.437500,12.171875,12.250000,12.250000,0.000000,0.000000,0.000000,0.000000,
9.302303,0.068665,-0.068665,577.142944,577.142944,12.445312,12.171875,12.234375,12.257812,0.000000,0.000000,0.000000,0.000000,
9.322798,0.068665,-0.068665,474.285645,474.285645,12.445312,12.179688,12.234375,12.257812,0.000000,0.000000,0.000000,0.000000,
9.342470,0.068665,-0.068665,400.000000,400.000000,12.445312,12.179688,12.234375,12.250000,0.000000,0.000000,0.000000,0.000000,
9.362564,0.068665,-0.068665,400.000000,400.000000,12.437500,12.179688,12.234375,12.257812,0.000000,0.000000,0.000000,0.000000,
9.382616,0.068665,-0.068665,342.857178,342.857178,12.445312,12.187500,12.234375,12.265625,0.000000,0.000000,0.000000,0.000000,
9.402511,0.068665,-0.068665,268.571533,268.571533,12.429688,12.187500,12.234375,12.257812,0.000000,0.000000,0.000000,0.000000,
9.422875,0.068665,-0.068665,268.571533,268.571533,12.437500,12.187500,12.234375,12.257812,0.000000,0.000000,0.000000,0.000000,
9.442455,0.068665,-0.068665,211.428589,211.428589,12.445312,12.171875,12.218750,12.250000,0.000000,0.000000,0.000000,0.000000,
9.462265,0.068665,-0.068665,211.428589,211.428589,12.445312,12.195312,12.234375,12.250000,0.000000,0.000000,0.000000,0.000000,
9.482321,0.068665,-0.068665,171.428528,171.428528,12.445312,12.179688,12.242188,12.265625,0.000000,0.000000,0.000000,0.000000,
9.502534,0.068665,-0.068665,125.714294,125.714294,12.453125,12.195312,12.226562,12.265625,0.000000,0.000000,0.000000,0.000000,
9.522300,0.068665,-0.068665,125.714294,125.714294,12.445312,12.195312,12.234375,12.257812,0.031250,0.000000,0.000000,0.000000,
9.543616,0.068665,-0.068665,85.714294,85.714294,12.453125,12.195312,12.250000,12.257812,0.000000,0.000000,0.000000,0.031250,
9.562301,0.068665,-0.068665,57.142883,57.142883,12.445312,12.203125,12.234375,12.265625,0.000000,0.000000,0.000000,0.000000,
9.582414,0.068665,-0.068665,57.142883,57.142883,12.453125,12.203125,12.226562,12.273438,0.000000,0.000000,0.000000,0.000000,
9.602490,0.068665,-0.068665,40.000000,40.000000,12.453125,12.195312,12.234375,12.273438,0.031250,0.000000,0.000000,0.031250,
9.622463,0.068665,-0.068665,28.571411,28.571411,12.453125,12.203125,12.242188,12.265625,0.031250,0.000000,0.000000,0.000000,
9.642496,0.068665,-0.068665,28.571411,28.571411,12.460938,12.203125,12.242188,12.273438,0.031250,0.000000,0.000000,0.000000,
9.662485,0.068665,-0.068665,17.142822,17.142822,12.460938,12.203125,12.250000,12.273438,0.031250,0.000000,0.000000,0.000000,
9.682554,0.068665,-0.068665,17.142822,17.142822,12.460938,12.203125,12.250000,12.281250,0.031250,0.000000,0.000000,0.000000,
9.705639,0.068665,-0.068665,11.428558,11.428558,12.468750,12.203125,12.242188,12.281250,0.000000,0.000000,0.000000,0.000000,
9.722484,0.068665,-0.068665,5.714279,5.714279,12.460938,12.203125,12.242188,12.281250,0.000000,0.000000,0.000000,0.000000,
9.743698,0.068665,-0.068665,5.714279,5.714279,12.460938,12.203125,12.242188,12.273438,0.031250,0.000000,0.000000,0.000000,
9.762480,0.068665,-0.068665,0.000000,0.000000,12.460938,12.203125,12.250000,12.281250,0.031250,0.000000,0.000000,0.031250,
9.782313,0.068665,-0.068665,0.000000,0.000000,12.460938,12.203125,12.250000,12.281250,0.000000,0.000000,0.000000,0.000000,
9.802443,0.068665,-0.068665,0.000000,0.000000,12.468750,12.210938,12.250000,12.289062,0.031250,0.000000,0.000000,0.000000,
9.822545,0.068665,-0.068665,0.000000,0.000000,12.460938,12.210938,12.250000,12.289062,0.000000,0.000000,0.000000,0.031250,
9.842519,0.068665,-0.068665,0.000000,0.000000,12.460938,12.203125,12.250000,12.281250,0.000000,0.000000,0.000000,0.000000,
9.864010,0.068665,-0.068665,0.000000,0.000000,12.468750,12.210938,12.257812,12.281250,0.031250,0.000000,0.000000,0.031250,
9.882461,0.068665,-0.068665,0.000000,0.000000,12.460938,12.210938,12.250000,12.281250,0.031250,0.000000,0.000000,0.000000,
